id,t,drive,speed.kmh,occ_nr,x,y,yaw,steer,off,speed,leftTLC,rightTLC,report,OT,OTTLC,true.TLC,FADE1.leftTLC,FADE1.rightTLC,FADE1.off,FADE1.TLC.min,FADE0.TLC.min,steer.ampl,steer.min,steer.max,steer.avg,steer.sd,offset.min,offset.max,offset.avg,offset.sd,last_OT,last_FADE0.off,FADE1.off.abs,last_FADE0.off.changed75,steer.ampl.360,last_FADE0.off.changed75.abs,filter_$,steer.ampl.450,true.TLC.1.0,z.OT,z.OTTLC,z.steer.ampl.450,z.last_FADE0.off.changed75.abs,z.last_OT,z.FADE1.TLC.min,steer.sd.avg.100.so,off.sd.avg.100.so,steer.sd.100.bl,off.sd.100.bl,off.sd.bl.60.100
P07,27.265331,SO,100,49,5671.487793,8008.154297,-113.181976,-.008911,-.54531,27.7777,11.7,4.2,"{""type"":""M"",""msg"":""FADE0"",""time"":27.2399,""dist"":0.554055}",5.259182,9.459182,0,17.3,10.9,-.035315,10.9,4.2,.00118,-.009237,-.008057,-.00873228301886792,.000412289077886569,-.54531,-.028578,-.209662301886792,.166579558294757,3.354237,-.331811,.035315,-.331811,.4248,.331811,1,.531,0,-.0346488372714201,-.223795374530972,-.874471879518208,-.657837910920539,-.83398087127801,-.336748671305682,.000720805622057024,.137101760337924,.00197274771651078,.24925114046507,.228315289582986
P07,25.213629,SO,100,50,5696.161621,8069.539551,-110.971466,-.008586,-.186992,27.7777,12.7,5.5,"{""type"":""M"",""msg"":""FADE0"",""time"":25.133,""dist"":0.48643}",2.835268,8.335268,0,15.2,21.2,.359087,15.2,5.5,.002197,-.009074,-.006877,-.00866710344827586,.000608801301436308,-.186992,.359087,.117828,.16718266270225,5.259182,-.54531,.359087,-.54531,.79092,.54531,1,.98865,0,-1.06266105194878,-.364743612955395,-.617007870471947,-.245470699578939,-.0252769553382342,.134458385841872,.000720805622057024,.137101760337924,.00197274771651078,.24925114046507,.228315289582986
P08,32.306961,SO,100,1,5627.944336,7915.256836,-117.444702,-.008748,-1.451162,27.7781,4.3,-.80624,"{""type"":""M"",""msg"":""FADE0"",""time"":32.2522,""dist"":0.65593}",8.919151,8.112911,8.112911,14.9,19.6,-.124749,14.9,-.80624,.00944,-.013794,-.004354,-.00864822471910112,.0028148246665597,-1.451162,-.124749,-.588222146067416,.366234352542242, , ,.124749, ,3.3984, , ,4.248,1,1.51758974765383,-.392629044982525,1.21663206809449, , ,.101583474878089,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,32.491913,SO,100,2,5613.316406,7900.299805,-120.016182,-.011271,-1.794155,27.7776,-4.85483,-6.57831,"{""type"":""M"",""msg"":""FADE0"",""time"":32.4805,""dist"":0.676834}",9.619244,3.040934,3.040934,11,5.8,-.088851,5.8,-6.57831,.009236,-.015462,-.006226,-.0102755416666667,.00235561936839803,-1.865381,1.789886,-.264983375,.867218786477192,8.919151,-1.451162,.088851,-1.451162,3.32496,1.451162,1,4.1562,1,1.81450793675217,-1.0286974839193,1.16498737011471,1.50415652644184,1.52848510210604,-.89562215768999,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,32.545082,SO,100,3,5622.959473,7900.530762,-113.331314,.009532,.811948,27.7772,.3,1.6,"{""type"":""M"",""msg"":""FADE0"",""time"":32.4559,""dist"":0.670469}",9.431656,9.731656,0,14.9,34.4,.085088,14.9,.3,.025157,-.015625,.009532,-.00496818085106383,.00804822804375973,-.906088,.811948,-.260169755319149,.396317756051631,9.619244,-1.794155,.085088,-1.794155,9.05652,1.794155,1,11.32065,0,1.73494952200359,-.189624850526061,5.19555225509555,2.16663769459574,1.82569470690934,.101583474878089,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,32.373707,SO,100,4,5605.436035,7880.008301,-120.318985,-.007406,.621868,27.7781,-2.437443,-4.970658,"{""type"":""M"",""msg"":""FADE0"",""time"":32.3054,""dist"":0.6971}",10.47069,5.500032,5.500032,16.2,22,-.036681,16.2,-4.970658,.008422,-.015299,-.006877,-.00976681730769231,.00259451826070552,-1.87093,1.818108,-.210716048076923,.853999487163978,9.431656,.811948,.036681,.811948,3.03192,.811948,1,3.7899,1,2.17561682433572,-.720305977796039,.958914898764015,.269532970216711,1.74605820812155,.244041422387814,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,32.034695,SO,100,5,5612.217285,7890.121094,-119.577545,-.008586,-.329068,27.7783,-1.620999,-5.166399,"{""type"":""M"",""msg"":""FADE0"",""time"":32.0096,""dist"":0.686239}",9.924235,4.757836,4.757836,47.9,21,.057073,21,-5.166399,.009074,-.015625,-.006551,-.00958569696969697,.00268836468559342,-1.870314,1.851128,-.191746747474748,1.01455249297601,10.47069,.621868,.057073,.621868,3.26664,.621868,1,4.0833,1,1.9438584307741,-.813383578720712,1.12397540407194,-.0976011125275235,2.18715801131512,.770039997808339,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,32.494846,SO,100,6,5608.95752,7875.178223,-117.511757,-.007731,.055089,27.7776,7,13.5,"{""type"":""M"",""msg"":""FADE0"",""time"":32.4615,""dist"":0.700894}",10.511938,17.511938,0,12.1,17,-.123737,12.1,7,.011922,-.014608,-.002686,-.00749672380952381,.00297538005489421,-.603934,.175634,-.172261533333333,.241754998259167,9.924235,-.329068,.123737,-.329068,4.29192,.329068,1,5.3649,0,2.19311061653751,.786087741669825,1.84497589351516,-.663135936956774,1.95517215430357,-.205249027450551,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,40.879982,SO,100,7,5631.023438,7926.98584,-117.638046,-.005046,-.138287,27.7781,-1.417625,-3.04105,"{""type"":""M"",""msg"":""FADE0"",""time"":40.7991,""dist"":0.643484}",8.403858,5.362808,5.362808,7.9,12,-.227388,7.9,-3.04105,.010579,-.015625,-.005046,-.00980634523809524,.00326108152099937,-1.851751,1.804708,-.0577297380952382,.768729096841485,10.511938,.055089,.227388,.055089,3.80844,.055089,1,4.76055,1,1.29904754766747,-.737515017873441,1.50498163181493,-1.19231853826245,2.20466897311437,-.66549778094351,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,32.037231,SO,100,8,5613.679199,7876.075684,-116.04921,-.007894,.078377,27.7782,-3.135786,-1.214344,"{""type"":""M"",""msg"":""FADE0"",""time"":32.0116,""dist"":0.698345}",10.438549,7.302763,7.302763,16,21.4,-.007304,16,-3.135786,.006551,-.009562,-.003011,-.00650970192307692,.00176053949630632,-1.85773,1.810753,.0753639711538461,.744590635165736,8.403858,-.138287,.007304,-.138287,2.35836,.138287,1,2.94795,1,2.16198542462766,-.4942283964125,.485252006998475,-1.03162398114884,1.30972840994099,.222124815078626,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,33.069244,SO,100,9,5602.589355,7862.21582,-117.180939,-.012085,.613971,27.7769,1.9,16,"{""type"":""M"",""msg"":""FADE0"",""time"":33.0026,""dist"":0.714432}",11.052026,7.303836,7.303836,8.4,11.3,.07019,8.4,1.9,.014933,-.015625,-.000692,-.00644164545454545,.00406815235790023,-1.172677,.613971,-.418389436363636,.451114379208439,10.438549,.078377,.07019,.078377,5.37588,.078377,1,6.71985,1,2.42216868584222,-.494093833216536,2.60724150928536,-1.14733843241782,2.17351323282428,-.610706262670539,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,33.063774,SO,100,10,5607.424316,7866.804688,-117.007858,-.009562,-1.073742,27.7776,-2.131496,-.100948,"{""type"":""M"",""msg"":""FADE0"",""time"":32.9808,""dist"":0.707738}",10.862932,8.731436,8.731436,12.2,16.2,-.118697,12.2,-2.131496,.006388,-.011108,-.00472,-.0068072962962963,.00222077651343015,-1.813093,1.859615,.0769473611111112,.727743006962147,11.052026,.613971,.118697,.613971,2.29968,.613971,1,2.8746,1,2.34197155767588,-.315060824307752,.443986880671493,-.112853942133117,2.43395185558714,-.194290723795957,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,35.666218,SO,100,11,5568.51123,7809.04248,-121.632355,-.009399,1.118207,27.7779,0,-6.580792,"{""type"":""M"",""msg"":""FADE0"",""time"":35.5711,""dist"":0.776494}",13.257689,6.676897,6.676897,34.1,39.9,-.223061,34.1,-6.580792,.006713,-.012939,-.006226,-.0083852803030303,.00183209295205035,-1.868814,1.870562,-.25108228030303,1.15026693535124,10.862932,-1.073742,.223061,-1.073742,2.41668,1.073742,1,3.02085,1,3.35761792433085,-.572717240033756,.526263973041243,.775180592575424,2.35367601650479,2.20557777656019,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,30.829535,SO,100,12,5627.946777,7915.805664,-117.339951,-.008219,-1.692161,27.7775,4,-1.222348,"{""type"":""M"",""msg"":""FADE0"",""time"":30.807,""dist"":0.656337}",8.913714,7.691366,7.691366,12.7,20.7,.221803,12.7,-1.222348,.006226,-.012777,-.006551,-.00893080898876404,.00137140893772198,-1.692161,.281305,-.237816640449438,.62491612189914,13.257689,1.118207,.221803,1.118207,2.24136,1.118207,1,2.8017,1,1.51528384801746,-.445494322189343,.402974914628726,.861063468150037,3.37031920758075,-.139499205522985,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,34.19751,SO,100,13,5593.929688,7843.144043,-117.593231,-.005534,-1.469029,27.7779,-1.524704,.8,"{""type"":""M"",""msg"":""FADE0"",""time"":34.1316,""dist"":0.735385}",11.870857,10.346153,10.346153,17,24.3,-.02376,17,-1.524704,.007568,-.010579,-.003011,-.00679523728813559,.00195746745801712,-1.817578,1.848882,.0127796610169491,.654838139957628,8.913714,-1.692161,.02376,-1.692161,2.72448,1.692161,1,3.4056,1,2.76944514439499,-.112561774821787,.742716016044736,1.96963920114343,1.52617693930293,.331707851624568,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,34.107327,SO,100,14,5607.478027,7872.984375,-117.147034,-.002848,-.207728,27.778,3.4,5.8,"{""type"":""M"",""msg"":""FADE0"",""time"":34.0338,""dist"":0.702382}",10.433167,13.833167,0,8.9,12.4,.077856,8.9,3.4,.008057,-.010905,-.002848,-.00684375,.00229019499636149,-.847544,.077856,-.473966211538462,.297484576332034,11.870857,-1.469029,.077856,-1.469029,2.90052,1.469029,1,3.62565,0,2.15970285117853,.324739015684694,.866511395025682,1.53866612585468,2.78156915487551,-.555914744397567,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,33.499298,SO,100,15,5608.20459,7865.640625,-116.432999,-.009074,.177828,27.778,-3.146261,-1.318725,"{""type"":""M"",""msg"":""FADE0"",""time"":33.4839,""dist"":0.710396}",10.787315,7.641054,7.641054,12,16.3,.027811,12,-3.146261,.007202,-.009562,-.00236,-.00648726168224299,.00212250267167176,-1.799501,1.867559,.0820769813084112,.714172766371827,10.433167,-.207728,.027811,-.207728,2.59272,.207728,1,3.2409,1,2.30990144312674,-.451803868801993,.650059352022188,-.897500676014988,2.17122841910232,-.216207331105145,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,34.245842,SO,100,16,5594.192383,7843.924316,-118.100739,-.004883,-1.632609,27.7777,-2.93775,1.5,"{""type"":""M"",""msg"":""FADE0"",""time"":34.214,""dist"":0.735624}",11.8461,8.90835,8.90835,14.3,21,.011946,14.3,-2.93775,.005371,-.010254,-.004883,-.00722948305084746,.00154959244563644,-1.868264,1.827788,.507782711864407,.692942606081122,10.787315,.177828,.011946,.177828,1.93356,.177828,1,2.41695,1,2.75894539135146,-.292874325471882,.186522871625233,-.955251670722757,2.32157442616407,.0358336529505233,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,29.966375,SO,100,17,5655.43457,7964.930664,-113.464272,-.010905,-1.675898,27.7773,-1.623962,19.3,"{""type"":""M"",""msg"":""FADE0"",""time"":29.9343,""dist"":0.599976}",6.890506,5.266544,5.266544,8.6,12,-.159717,8.6,-1.623962,.006022,-.010905,-.004883,-.00668086956521739,.00176120711372696,-1.834172,1.860183,.323777753623188,.810907643664101,11.8461,-1.632609,.159717,-1.632609,2.16792,1.632609,1,2.7099,1,.657216054839578,-.749587330544774,.351330216648945,1.85461621663383,2.77105909666022,-.58878965536135,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,26.272039,SO,100,18,5688.15332,8043.620605,-110.284286,-.009074,1.602869,27.7776,-.811632,4.7,"{""type"":""M"",""msg"":""FADE0"",""time"":26.1737,""dist"":0.513006}",3.874969,3.063337,3.063337,5.1,8,-.184306,5.1,-.811632,.005208,-.009074,-.003866,-.00659915384615385,.00144679421550692,-.184306,1.602869,.605756897435897,.55432231754899,6.890506,-1.675898,.184306,-1.675898,1.87488,1.675898,1,2.3436,1,-.621710866582361,-1.02588795989396,.145257745298251,1.93822768184803,.667266980033411,-.97233028327215,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,28.170189,SO,100,19,5666.973633,7995.742188,-113.165512,-.007731,.161391,27.7779,15.6,23.9,"{""type"":""M"",""msg"":""FADE0"",""time"":28.1072,""dist"":0.566243}",5.67724,21.27724,0,12.6,17.2,-.129477,12.6,15.6,.005046,-.011434,-.006388,-.00756615789473684,.00152994232838872,-.178164,.161391,-.0209533684210526,.127824640203125,3.874969,1.602869,.129477,1.602869,1.81656,1.602869,1,2.2707,0,.142654784244686,1.25828818052543,.104245779255484,1.79717425734925,-.612915167252355,-.150457509177579,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,29.386572,SO,100,20,5657.311035,7972.285156,-113.56076,-.006063,.752888,27.7779,2.2,7.4,"{""type"":""M"",""msg"":""FADE0"",""time"":29.295,""dist"":0.590848}",6.57658,8.77658,0,9.9,14.6,-.136017,9.9,2.2,.005859,-.010905,-.005046,-.00728854545454545,.00158243030403644,-.136017,.752888,.265525984848485,.25329833131993,5.67724,.161391,.136017,.161391,2.10924,.161391,1,2.63655,0,.524076115673086,-.30939938822329,.310065090321963,-.98699926604087,.152200684010908,-.446331707851625,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,28.915421,SO,100,21,5660.811523,7984.678711,-114.628838,-.007406,-1.103052,27.7781,7.9,.1,"{""type"":""M"",""msg"":""FADE0"",""time"":28.8295,""dist"":0.578187}",6.184279,6.284279,0,20.1,28.1,.105809,20.1,.1,.003011,-.010417,-.007406,-.00913753225806452,.000844906119874495,-1.103052,.105809,-.265111967741935,.354191338546474,6.57658,.752888,.105809,.752888,1.08396,.752888,1,1.35495,0,.357696359695711,-.621954828918422,-.410935399121253,.155460269633407,.533996368275429,.671415264916991,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,28.28171,SO,100,22,5664.888672,7992.222656,-113.838493,-.007243,-.369736,27.7779,23.7,28.1,"{""type"":""M"",""msg"":""FADE0"",""time"":28.2583,""dist"":0.571407}",5.876831,29.576831,0,9.5,15.4,-.073827,9.5,23.7,.007243,-.014282,-.007039,-.00898962711864407,.0020435978153678,-.369736,.260888,.0364089661016949,.184183114726937,6.184279,-1.103052,.073827,-1.103052,2.60748,1.103052,1,3.25935,0,.227303821273091,2.29912647517537,.660438923674987,.831792019160196,.367453315889617,-.490164922470002,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,28.488647,SO,100,23,5660.39209,7978.42041,-113.517677,-.007243,1.063943,27.7778,.7,10.1,"{""type"":""M"",""msg"":""FADE0"",""time"":28.4667,""dist"":0.585942}",6.379426,7.079426,0,10,15,-.08202,10,.7,.005371,-.011922,-.006551,-.00756965625,.00159686535416277,-.08202,1.063943,.46033275,.374034448533694,5.876831,-.369736,.08202,-.369736,1.93356,.369736,1,2.41695,0,.440460640795471,-.522236728655889,.186522871625233,-.584586858268629,.236932801361454,-.43537340419703,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,27.46891,SO,100,24,5675.973633,8016.763672,-111.933022,-.006063,.304922,27.7779,4.5,9.1,"{""type"":""M"",""msg"":""FADE0"",""time"":27.3886,""dist"":0.542936}",4.865774,9.365774,0,1000000,23.4,.078816,23.4,4.5,.00472,-.010091,-.005371,-.00722710204081633,.00170708869185838,.030832,.304922,.102049816326531,.063607145731197,6.379426,1.063943,.078816,1.063943,1.6992,1.063943,1,2.124,0,-.201498085780976,-.235509520857781,.0217155266015202,.756254104376714,.450298827483862,1.0330392855186,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,28.997158,SO,100,25,5662.504883,7985.149414,-114.046463,-.009399,.268801,27.778,12.8,7.7,"{""type"":""M"",""msg"":""FADE0"",""time"":28.9293,""dist"":0.577629}",6.105511,13.805511,0,8.9,12.4,-.316206,8.9,7.7,.008749,-.013957,-.005208,-.00843150819672131,.00257624260389008,-.320225,.412429,.0679001967213115,.279201190081264,4.865774,.304922,.316206,.304922,3.14964,.304922,1,3.93705,0,.324289866674215,.321270721418526,1.04169831170219,-.709773245258238,-.192289961048129,-.555914744397567,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,30.043814,SO,100,26,5639.094238,7939.564941,-116.353958,-.007039,1.677096,27.778,2.8,-2.233698,"{""type"":""M"",""msg"":""FADE0"",""time"":29.9976,""dist"":0.629302}",7.934841,5.701143,5.701143,17.4,10.2,.018547,10.2,-2.233698,.002727,-.009766,-.007039,-.00877303797468354,.000695994168908634,-1.866593,1.841158,-.516416164556962,.807403034107493,6.105511,.268801,.018547,.268801,.98172,.268801,1,1.22715,1,1.10013157750873,-.69508497229404,-.482832919838202,-.779539923513733,.334014035463807,-.413456796887842,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,28.297953,SO,100,27,5664.794434,7992.125977,-113.632088,-.008748,-.414243,27.7778,16.3,6.9,"{""type"":""M"",""msg"":""FADE0"",""time"":28.2226,""dist"":0.570079}",5.85632,12.75632,0,30.7,37.5,-.001938,30.7,6.9,.001994,-.009237,-.007243,-.0080531186440678,.000563842546031577,-.414243,-.001938,-.220288406779661,.119637543402781,7.934841,1.677096,.001938,1.677096,.71784,1.677096,1,.8973,0,.218604849884152,.189693373667044,-.668399408167513,1.94054158457913,1.11061721012035,1.83299545230398,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,31.20812,SO,100,28,5628.543945,7915.439453,-116.703079,-.008423,-.981924,27.7778,21.7,1.8,"{""type"":""M"",""msg"":""FADE0"",""time"":31.178,""dist"":0.656118}",8.914571,10.714571,0,42.9,19.2,-.087064,19.2,1.8,.002685,-.009562,-.006877,-.00798268539325843,.000877558021851568,-.981924,-.087064,-.624559134831461,.272483930767244,5.85632,-.414243,.087064,-.414243,.9666,.414243,1,1.20825,0,1.51564731242584,-.0663590688284025,-.493465651775216,-.49862286089543,.228225292210354,.572790532025642,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,29.199018,SO,100,29,5648.401367,7959.834961,-115.725975,-.007568,1.506144,27.778,1.5,-2.23019,"{""type"":""M"",""msg"":""FADE0"",""time"":29.1664,""dist"":0.607414}",7.099946,4.869756,4.869756,30.2,36,-.204936,30.2,-2.23019,.005697,-.013265,-.007568,-.00883760563380282,.00150913561332187,-1.847235,1.853091,-.517046408450704,.900050814828023,8.914571,-.981924,.204936,-.981924,2.05092,.981924,1,2.56365,1,.746042175833156,-.799347872390458,.269053124279196,.597836752037702,1.52654076044001,1.77820393403101,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,30.360558,SO,100,30,5641.333008,7937.662109,-115.559219,-.009766,.783956,27.7774,16.5,11.9,"{""type"":""M"",""msg"":""FADE0"",""time"":30.3416,""dist"":0.630957}",7.997519,19.897519,0,59.9,39.4,-.154865,39.4,11.9,.002727,-.009766,-.007039,-.008482325,.000647319668940677,-.154865,.783956,.3998949375,.273692486514962,7.099946,1.506144,.154865,1.506144,.98172,1.506144,1,1.22715,0,1.12671410048255,1.08525959963118,-.482832919838202,1.61035268667671,.756180281023427,2.78636787025368,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,28.355616,SO,100,31,5661.264648,7986.904785,-114.552368,-.007039,-1.581532,27.778,5.5,-1.016661,"{""type"":""M"",""msg"":""FADE0"",""time"":28.2556,""dist"":0.575543}",6.07672,5.060059,5.060059,16.8,21,-.210309,16.8,-1.016661,.005209,-.011597,-.006388,-.00855091803278689,.00173370418752337,-1.581532,-.210309,-.752194114754098,.358894352842546,7.997519,.783956,.210309,.783956,1.87524,.783956,1,2.34405,1,.312079243825064,-.775482280702052,.145510905582466,.215467222930428,1.13722582299016,.30979124431538,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,30.241493,SO,100,32,5641.864746,7940.187988,-115.114311,-.008057,.183852,27.7779,11.7,21.8,"{""type"":""M"",""msg"":""FADE0"",""time"":30.1786,""dist"":0.627155}",7.821634,19.521634,0,28,16.8,-.148814,16.8,11.7,.002686,-.009074,-.006388,-.00773889743589744,.0008473690005601,-.148814,.183852,-.0611884358974359,.0787897694947022,6.07672,-1.581532,.148814,-1.581532,.96696,1.581532,1,1.2087,0,1.05211907426523,1.03812046923493,-.493212491491001,1.75596245219608,.321791428278916,.30979124431538,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,30.388929,SO,100,33,5640.438477,7934.614258,-114.880241,-.005371,1.307604,27.778,-.504619,4.7,"{""type"":""M"",""msg"":""FADE0"",""time"":30.3366,""dist"":0.633234}",8.109771,7.605152,7.605152,13.2,18.7,.187868,13.2,-.504619,.00472,-.010091,-.005371,-.00698274074074074,.00113453095790483,.120917,1.307604,.508915395061728,.368781472373433,7.821634,.183852,.187868,.183852,1.6992,.183852,1,2.124,1,1.17432157629314,-.456306280602107,.0217155266015202,-.943616487039827,1.06255758414071,-.0847076872500138,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,27.482801,SO,100,34,5667.067871,7997.70752,-113.629646,-.007731,-.536983,27.778,34.2,5.7,"{""type"":""M"",""msg"":""FADE0"",""time"":27.4197,""dist"":0.564369}",5.68345,11.38345,0,16.9,24.9,-.102713,16.9,5.7,.005534,-.013102,-.007568,-.00874480701754386,.00143461671634169,-.536983,-.010577,-.152279912280702,.158304405593564,8.109771,1.307604,.102713,1.307604,1.99224,1.307604,1,2.4903,0,.145288522839844,.0175239656111451,.227787997952215,1.22687835593155,1.18488002401542,.320749547969974,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,29.468969,SO,100,35,5662.99707,7985.481445,-114.420784,-.011597,.578959,27.7778,7.8,5,"{""type"":""M"",""msg"":""FADE0"",""time"":29.4173,""dist"":0.577551}",6.07789,11.07789,0,6.2,11.1,-.037597,6.2,5,.005045,-.011759,-.006714,-.00987660655737705,.00156473875645626,-.037597,.88131,.576768721311475,.278606819763332,5.68345,-.536983,.037597,-.536983,1.8162,.536983,1,2.27025,0,.312575455444442,-.0207958201847136,.103992618971269,-.261554061884344,.154837007536251,-.851788943071613,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,29.714279,SO,100,36,5648.471191,7958.100098,-115.534363,-.006714,-1.449807,27.7782,24.8,-.808277,"{""type"":""M"",""msg"":""FADE0"",""time"":29.7084,""dist"":0.609678}",7.294325,6.486048,6.486048,13.7,8.8,.343407,8.8,-.808277,.004394,-.011108,-.006714,-.00866680821917808,.00116945833446199,-1.449807,.343407,-.394448575342466,.516278727493227,6.07789,.578959,.343407,.578959,1.58184,.578959,1,1.9773,1,.828480738536606,-.596651304699792,-.0608147260524435,-.180478618611658,.322288126914126,-.566873048052162,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,29.428242,SO,100,37,5650.716797,7950.429199,-113.036415,-.007568,.114067,27.7781,-3.449126,-1.322321,"{""type"":""M"",""msg"":""FADE0"",""time"":29.4092,""dist"":0.615583}",7.398318,3.949192,3.949192,6.1,11.9,.162527,6.1,-3.449126,.005208,-.009399,-.004191,-.00674683783783784,.00191753893373363,-1.801249,1.872772,.308467391891892,.922131116467641,7.294325,-1.449807,.162527,-1.449807,1.87488,1.449807,1,2.3436,1,.872585469249388,-.914794315941246,.145257745298251,1.50153938270174,.838699754539176,-.862747246726207,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,29.883814,SO,100,38,5653.98291,7956.262207,-112.823395,-.006714,.626826,27.7783,-3.954285,-2.029589,"{""type"":""M"",""msg"":""FADE0"",""time"":29.7978,""dist"":0.607164}",7.212217,3.257932,3.257932,6.2,9.9,-.268558,6.2,-3.954285,.004557,-.010091,-.005534,-.00679295833333333,.0015096289110055,-1.798214,1.871286,.124050472222222,.906220294829846,7.398318,.114067,.268558,.114067,1.64052,.114067,1,2.05065,1,.79365770978116,-1.00148411542169,-.0195495997254616,-1.07840421833353,.882847772634357,-.851788943071613,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,28.881826,SO,100,39,5664.232422,7990.30957,-113.424835,-.006714,-.201813,27.7778,11,16,"{""type"":""M"",""msg"":""FADE0"",""time"":28.7983,""dist"":0.571751}",5.880886,16.880886,0,34.1,40.1,.069814,34.1,11,.002685,-.009399,-.006714,-.00750915254237288,.000651971858223834,-.219234,.069814,-.151020694915254,.0860692262069948,7.212217,.626826,.069814,.626826,.9666,.626826,1,1.20825,0,.229023597441105,.706948530169471,-.493465651775216,-.0880248773515664,.803842548094904,2.20557777656019,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,29.313385,SO,100,40,5655.21582,7976.10498,-115.352837,-.009562,.993521,27.7779,-.205275,-3.661566,"{""type"":""M"",""msg"":""FADE0"",""time"":29.2542,""dist"":0.58891}",6.422132,2.760566,2.760566,12.3,4.9,-.138418,4.9,-3.661566,.00236,-.010579,-.008219,-.008754421875,.000838101308508352,-1.83662,1.873028,-.287561375,1.19285041596703,5.880886,-.201813,.138418,-.201813,.8496,.201813,1,1.062,1,.458572789015256,-1.06385798170701,-.575742744144965,-.908925329315873,.238654265434766,-.994246890581338,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,26.69853,SO,100,41,5689.088867,8050.698242,-111.455177,-.008911,-.117675,27.7778,14.3,7.3,"{""type"":""M"",""msg"":""FADE0"",""time"":26.6104,""dist"":0.506312}",3.587837,10.887837,0,14,9.2,.061159,9.2,7.3,.001017,-.009928,-.008911,-.00895733333333333,.000198624268406456,-.117675,.078627,.0233245277777778,.060323770757702,6.422132,.993521,.061159,.993521,.36612,.993521,1,.45765,0,-.743487135552605,-.0446300597771352,-.91573700584519,.620236025804458,.468428752197764,-.523039833433785,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
P08,28.543453,SO,100,42,5669.204102,8001.882324,-113.186775,-.009562,-.204504,27.7775,12.8,7,"{""type"":""M"",""msg"":""FADE0"",""time"":28.4849,""dist"":0.55981}",5.475195,12.475195,0,34.8,41.6,-.025245,34.8,7,.001668,-.009562,-.007894,-.00808558181818182,.000526246094061658,-.204504,-.025245,-.129027636363636,.0511632944289975,3.587837,-.117675,.025245,-.117675,.60048,.117675,1,.7506,0,.0569649751530726,.154437941732691,-.750929660821477,-1.0714354695407,-.734810955735287,2.28228590214235,.00166336572969647,.505669432126653,.00188009383189968,.209796974455121,.184538492844304
